date,first_timestamp,last_timestamp,n_price_observations,n_intraday_returns,rv,session_return,is_regular_close,is_model_eligible,quality_flag
2010-12-08,2010-12-08,2010-12-08,390,389,2.8634503500460716e-05,0.0022007768655808316,True,True,eligible_regular_session
2010-12-09,2010-12-09,2010-12-09,390,389,2.5059182764033276e-05,-0.0007298619263100849,True,True,eligible_regular_session
2010-12-10,2010-12-10,2010-12-10,390,389,1.4687152264919567e-05,0.0034742456250562792,True,True,eligible_regular_session
2010-12-13,2010-12-13,2010-12-13,390,389,1.5671007098482005e-05,-0.002913905081946705,True,True,eligible_regular_session
2010-12-14,2010-12-14,2010-12-14,390,389,2.1059191975233185e-05,-0.00044285019102032527,True,True,eligible_regular_session
2010-12-15,2010-12-15,2010-12-15,390,389,2.3802864203456057e-05,-0.0035224958863034395,True,True,eligible_regular_session
2010-12-16,2010-12-16,2010-12-16,390,389,2.3776659280317494e-05,0.004402487335821537,True,True,eligible_regular_session
2010-12-17,2010-12-17,2010-12-17,390,389,9.902877508823198e-06,0.0011902082660866298,True,True,eligible_regular_session
2010-12-20,2010-12-20,2010-12-20,390,389,1.6101541362774745e-05,-1.6036434780108665e-05,True,True,eligible_regular_session
2010-12-21,2010-12-21,2010-12-21,390,389,8.500559455029161e-06,0.002985386605473491,True,True,eligible_regular_session
2010-12-22,2010-12-22,2010-12-22,390,389,5.698957642366414e-06,0.0025531014945994373,True,True,eligible_regular_session
2010-12-23,2010-12-23,2010-12-23,390,389,6.43841351256214e-06,-0.0003420992996461606,True,True,eligible_regular_session
2010-12-27,2010-12-27,2010-12-27,390,389,6.084369171995852e-06,0.0037277216473669563,True,True,eligible_regular_session
2010-12-28,2010-12-28,2010-12-28,390,389,5.424044206917316e-06,-0.0009053080253647343,True,True,eligible_regular_session
2010-12-29,2010-12-29,2010-12-29,390,389,3.6889886144552634e-06,-0.00038090099415430726,True,True,eligible_regular_session
2010-12-30,2010-12-30,2010-12-30,390,389,8.256858660477722e-06,-0.00039735520899193634,True,True,eligible_regular_session
2010-12-31,2010-12-31,2010-12-31,390,389,8.419522995249876e-06,0.0011055217557662993,True,True,eligible_regular_session
2011-01-03,2011-01-03,2011-01-03,390,389,1.8682990317918817e-05,0.005244098620286826,True,True,eligible_regular_session
2011-01-04,2011-01-04,2011-01-04,390,389,1.8003025689463947e-05,-0.002947547614658494,True,True,eligible_regular_session
2011-01-05,2011-01-05,2011-01-05,390,389,1.5961660172033852e-05,0.00734395500734338,True,True,eligible_regular_session
2011-01-06,2011-01-06,2011-01-06,390,389,1.9942492910091222e-05,-0.0020937653457708287,True,True,eligible_regular_session
2011-01-07,2011-01-07,2011-01-07,390,389,3.9432068164184446e-05,-0.003015267062462359,True,True,eligible_regular_session
2011-01-10,2011-01-10,2011-01-10,390,389,2.8139729665570697e-05,0.002057086835337984,True,True,eligible_regular_session
2011-01-11,2011-01-11,2011-01-11,390,389,1.978600048204032e-05,9.416786999256399e-05,True,True,eligible_regular_session
2011-01-12,2011-01-12,2011-01-12,390,389,1.0898091194690305e-05,0.003896483292737872,True,True,eligible_regular_session
2011-01-13,2011-01-13,2011-01-13,390,389,1.5992270206354462e-05,-0.0017825524793208699,True,True,eligible_regular_session
2011-01-14,2011-01-14,2011-01-14,390,389,1.9497745563527782e-05,0.00840341079637938,True,True,eligible_regular_session
2011-01-18,2011-01-18,2011-01-18,390,389,1.3228002415828413e-05,0.0027528628581927725,True,True,eligible_regular_session
2011-01-19,2011-01-19,2011-01-19,390,389,2.3872262718566917e-05,-0.009202268807721648,True,True,eligible_regular_session
2011-01-20,2011-01-20,2011-01-20,390,389,3.7157030293945985e-05,0.0008909522054273263,True,True,eligible_regular_session
2011-01-21,2011-01-21,2011-01-21,390,389,2.1260611737660554e-05,-0.0017050435257482438,True,True,eligible_regular_session
2011-01-24,2011-01-24,2011-01-24,390,389,2.1576979678153988e-05,0.00571094904576081,True,True,eligible_regular_session
2011-01-25,2011-01-25,2011-01-25,390,389,3.6073630713577575e-05,0.003397801681789598,True,True,eligible_regular_session
2011-01-26,2011-01-26,2011-01-26,390,389,2.861860792968273e-05,0.0025169482566790883,True,True,eligible_regular_session
2011-01-27,2011-01-27,2011-01-27,390,389,1.9174257009338317e-05,0.002504345382642766,True,True,eligible_regular_session
2011-01-28,2011-01-28,2011-01-28,390,389,6.602420789964066e-05,-0.018313241048204795,True,True,eligible_regular_session
2011-01-31,2011-01-31,2011-01-31,390,389,3.462990174783748e-05,0.004356456422578852,True,True,eligible_regular_session
2011-02-01,2011-02-01,2011-02-01,390,389,1.979811311982395e-05,0.011324243242098336,True,True,eligible_regular_session
2011-02-02,2011-02-02,2011-02-02,390,389,1.838303428884088e-05,-0.0004907222917060371,True,True,eligible_regular_session
2011-02-03,2011-02-03,2011-02-03,390,389,2.6990025780529998e-05,0.003724998558766495,True,True,eligible_regular_session
2011-02-04,2011-02-04,2011-02-04,390,389,2.5497316469026335e-05,0.002697097863232982,True,True,eligible_regular_session
2011-02-07,2011-02-07,2011-02-07,390,389,1.4965700471348548e-05,0.004133681666123269,True,True,eligible_regular_session
2011-02-08,2011-02-08,2011-02-08,390,389,1.2552465885041203e-05,0.004540440352183048,True,True,eligible_regular_session
2011-02-09,2011-02-09,2011-02-09,390,389,1.7770649193227497e-05,-0.0002649678458096107,True,True,eligible_regular_session
2011-02-10,2011-02-10,2011-02-10,390,389,3.6301107760502294e-05,0.0044748912341202,True,True,eligible_regular_session
2011-02-11,2011-02-11,2011-02-11,390,389,2.4979803464888815e-05,0.009114538184862733,True,True,eligible_regular_session
2011-02-14,2011-02-14,2011-02-14,390,389,9.296190185079913e-06,0.002525272846237181,True,True,eligible_regular_session
2011-02-15,2011-02-15,2011-02-15,390,389,1.723043033086305e-05,-0.0011213167991459866,True,True,eligible_regular_session
2011-02-16,2011-02-16,2011-02-16,390,389,2.142351564095449e-05,0.003553466866365799,True,True,eligible_regular_session
2011-02-17,2011-02-17,2011-02-17,390,389,1.2083750145542576e-05,0.005558749495600319,True,True,eligible_regular_session
2011-02-18,2011-02-18,2011-02-18,390,389,1.1504098842878212e-05,0.0024382163151521388,True,True,eligible_regular_session
2011-02-22,2011-02-22,2011-02-22,390,389,5.848658823846588e-05,-0.013007011583772614,True,True,eligible_regular_session
2011-02-23,2011-02-23,2011-02-23,390,389,6.799071941105145e-05,-0.00461496446307144,True,True,eligible_regular_session
2011-02-24,2011-02-24,2011-02-24,390,389,7.052570314479531e-05,-0.0001148285801940831,True,True,eligible_regular_session
2011-02-25,2011-02-25,2011-02-25,390,389,1.958945836578671e-05,0.007055829398780492,True,True,eligible_regular_session
2011-02-28,2011-02-28,2011-02-28,390,389,1.9046497954255768e-05,0.0032516428307628954,True,True,eligible_regular_session
2011-03-01,2011-03-01,2011-03-01,390,389,6.136984134829376e-05,-0.01850500248806619,True,True,eligible_regular_session
2011-03-02,2011-03-02,2011-03-02,390,389,5.632071445059859e-05,0.0028471513297746104,True,True,eligible_regular_session
2011-03-03,2011-03-03,2011-03-03,390,389,3.81526898018387e-05,0.010027796155457309,True,True,eligible_regular_session
2011-03-04,2011-03-04,2011-03-04,390,389,5.259985625353449e-05,-0.007278903422329528,True,True,eligible_regular_session
2011-03-07,2011-03-07,2011-03-07,390,389,6.528555243006474e-05,-0.010816742590231182,True,True,eligible_regular_session
2011-03-08,2011-03-08,2011-03-08,390,389,4.1763175311095176e-05,0.007638609654764851,True,True,eligible_regular_session
2011-03-09,2011-03-09,2011-03-09,390,389,6.133520324652465e-05,0.0004849844369592373,True,True,eligible_regular_session
2011-03-10,2011-03-10,2011-03-10,390,389,0.00010106775056067249,-0.010444761261463422,True,True,eligible_regular_session
2011-03-11,2011-03-11,2011-03-11,390,389,5.020820515446563e-05,0.009289852667343008,True,True,eligible_regular_session
2011-03-14,2011-03-14,2011-03-14,390,389,5.62774495091941e-05,-0.0006091848293172835,True,True,eligible_regular_session
2011-03-15,2011-03-15,2011-03-15,390,389,0.0001325309271086158,0.003313952885954903,True,True,eligible_regular_session
2011-03-16,2011-03-16,2011-03-16,390,389,0.0002689714465316602,-0.016061464342598416,True,True,eligible_regular_session
2011-03-17,2011-03-17,2011-03-17,390,389,8.602149923870846e-05,0.0027287935934142164,True,True,eligible_regular_session
2011-03-18,2011-03-18,2011-03-18,390,389,5.485373321639965e-05,-0.0030832060080398216,True,True,eligible_regular_session
2011-03-21,2011-03-21,2011-03-21,390,389,3.099855404059014e-05,0.00660828553443957,True,True,eligible_regular_session
2011-03-22,2011-03-22,2011-03-22,390,389,2.6113153732007968e-05,-0.003048771083474635,True,True,eligible_regular_session
2011-03-23,2011-03-23,2011-03-23,390,389,3.5252784015505153e-05,0.004828445392431044,True,True,eligible_regular_session
2011-03-24,2011-03-24,2011-03-24,390,389,2.8662648142873544e-05,0.005650770767433766,True,True,eligible_regular_session
2011-03-25,2011-03-25,2011-03-25,390,389,2.0809856400128706e-05,0.0010965581360742828,True,True,eligible_regular_session
2011-03-28,2011-03-28,2011-03-28,390,389,1.6458852436764416e-05,-0.004545860404068997,True,True,eligible_regular_session
2011-03-29,2011-03-29,2011-03-29,390,389,1.874092289146808e-05,0.0072958872676915296,True,True,eligible_regular_session
2011-03-30,2011-03-30,2011-03-30,390,389,1.7302376155017993e-05,0.002638504067437531,True,True,eligible_regular_session
2011-03-31,2011-03-31,2011-03-31,390,389,1.585198357343838e-05,-0.0011079498410621338,True,True,eligible_regular_session
2011-04-01,2011-04-01,2011-04-01,390,389,1.7763459299282732e-05,-0.000555426303956355,True,True,eligible_regular_session
2011-04-04,2011-04-04,2011-04-04,390,389,1.6632496832004058e-05,-0.0017844026987298043,True,True,eligible_regular_session
2011-04-05,2011-04-05,2011-04-05,390,389,2.2758476800526393e-05,0.0011937700144711077,True,True,eligible_regular_session
2011-04-06,2011-04-06,2011-04-06,390,389,1.9391072067146756e-05,-0.0012571464435170902,True,True,eligible_regular_session
2011-04-07,2011-04-07,2011-04-07,390,389,4.968792355152715e-05,-0.0006223312127494365,True,True,eligible_regular_session
2011-04-08,2011-04-08,2011-04-08,390,389,2.5270461520550015e-05,-0.007808232648235725,True,True,eligible_regular_session
2011-04-11,2011-04-11,2011-04-11,390,389,2.32323792392637e-05,-0.00474598612765725,True,True,eligible_regular_session
2011-04-12,2011-04-12,2011-04-12,390,389,3.1843002198953123e-05,-0.003388288586886178,True,True,eligible_regular_session
2011-04-13,2011-04-13,2011-04-13,390,389,2.854814082750879e-05,-0.0038420700261441315,True,True,eligible_regular_session
2011-04-14,2011-04-14,2011-04-14,390,389,2.9249863084393218e-05,0.004666207496780244,True,True,eligible_regular_session
2011-04-15,2011-04-15,2011-04-15,390,389,2.5107016699508267e-05,0.003073714591485275,True,True,eligible_regular_session
2011-04-18,2011-04-18,2011-04-18,390,389,5.6781649585491236e-05,-0.0009879493962594691,True,True,eligible_regular_session
2011-04-19,2011-04-19,2011-04-19,390,389,1.9787767542900567e-05,0.004283577414030106,True,True,eligible_regular_session
2011-04-20,2011-04-20,2011-04-20,390,389,2.6262316243858446e-05,0.005063988757233514,True,True,eligible_regular_session
2011-04-21,2011-04-21,2011-04-21,390,389,1.1218267667543254e-05,0.001055053692346136,True,True,eligible_regular_session
2011-04-25,2011-04-25,2011-04-25,390,389,1.1478726008141627e-05,-0.0011079089354246738,True,True,eligible_regular_session
2011-04-26,2011-04-26,2011-04-26,390,389,1.2988871586866609e-05,0.006501484426574668,True,True,eligible_regular_session
2011-04-27,2011-04-27,2011-04-27,390,389,1.968036911410256e-05,0.004924916225871765,True,True,eligible_regular_session
2011-04-28,2011-04-28,2011-04-28,390,389,1.4111074976567629e-05,0.004930202440842521,True,True,eligible_regular_session
2011-04-29,2011-04-29,2011-04-29,390,389,8.5103393811379e-06,0.0022910695065682814,True,True,eligible_regular_session
2011-05-02,2011-05-02,2011-05-02,390,389,1.7928600352474543e-05,-0.005334479313337327,True,True,eligible_regular_session
2011-05-03,2011-05-03,2011-05-03,390,389,2.6858509638295465e-05,-0.001804556071852998,True,True,eligible_regular_session
2011-05-04,2011-05-04,2011-05-04,390,389,5.2242355087833654e-05,-0.006400483571365152,True,True,eligible_regular_session
2011-05-05,2011-05-05,2011-05-05,390,389,7.275191903936522e-05,-0.005289752629230426,True,True,eligible_regular_session
2011-05-06,2011-05-06,2011-05-06,390,389,8.224589782444413e-05,-0.003441831291420732,True,True,eligible_regular_session
2011-05-09,2011-05-09,2011-05-09,390,389,3.3027857579896914e-05,0.004026516405080333,True,True,eligible_regular_session
2011-05-10,2011-05-10,2011-05-10,390,389,1.7363030732845992e-05,0.0059786823273426945,True,True,eligible_regular_session
2011-05-11,2011-05-11,2011-05-11,390,389,4.175568867686359e-05,-0.008510752817702269,True,True,eligible_regular_session
2011-05-12,2011-05-12,2011-05-12,390,389,4.714328153798372e-05,0.0069046865882969755,True,True,eligible_regular_session
2011-05-13,2011-05-13,2011-05-13,390,389,5.445604862199548e-05,-0.008492699061538588,True,True,eligible_regular_session
2011-05-16,2011-05-16,2011-05-16,390,389,3.941093502153744e-05,-0.002351289596888106,True,True,eligible_regular_session
2011-05-17,2011-05-17,2011-05-17,390,389,5.8442826185997275e-05,0.003346551806518631,True,True,eligible_regular_session
2011-05-18,2011-05-18,2011-05-18,390,389,2.473427390932275e-05,0.009119959497647283,True,True,eligible_regular_session
2011-05-19,2011-05-19,2011-05-19,390,389,3.6766360945538344e-05,-0.0008110572091086605,True,True,eligible_regular_session
2011-05-20,2011-05-20,2011-05-20,390,389,3.142101757636259e-05,-0.006221883340203273,True,True,eligible_regular_session
2011-05-23,2011-05-23,2011-05-23,390,389,5.201620844089164e-05,-0.0017897096499716097,True,True,eligible_regular_session
2011-05-24,2011-05-24,2011-05-24,390,389,3.2365213804790054e-05,-0.002700858936405517,True,True,eligible_regular_session
2011-05-25,2011-05-25,2011-05-25,390,389,2.862171919466629e-05,0.006237034352558297,True,True,eligible_regular_session
2011-05-26,2011-05-26,2011-05-26,390,389,3.362176440226005e-05,0.00595467293250482,True,True,eligible_regular_session
2011-05-27,2011-05-27,2011-05-27,390,389,1.8903558378669343e-05,0.0017443875759723306,True,True,eligible_regular_session
2011-05-31,2011-05-31,2011-05-31,390,389,2.4937482014551654e-05,0.0028819214870661244,True,True,eligible_regular_session
2011-06-01,2011-06-01,2011-06-01,390,389,4.735911641946288e-05,-0.020687277950431914,True,True,eligible_regular_session
2011-06-02,2011-06-02,2011-06-02,390,389,7.799935684464301e-05,-0.001552204593906572,True,True,eligible_regular_session
2011-06-03,2011-06-03,2011-06-03,390,389,5.858999797495571e-05,-0.000945510242361169,True,True,eligible_regular_session
2011-06-06,2011-06-06,2011-06-06,390,389,4.003441133277385e-05,-0.008531312389094537,True,True,eligible_regular_session
2011-06-07,2011-06-07,2011-06-07,390,389,3.9407479138048956e-05,-0.004814271939751456,True,True,eligible_regular_session
2011-06-08,2011-06-08,2011-06-08,390,389,5.724926030567558e-05,-0.003293173159742682,True,True,eligible_regular_session
2011-06-09,2011-06-09,2011-06-09,390,389,2.8587975796368877e-05,0.005834049964665018,True,True,eligible_regular_session
2011-06-10,2011-06-10,2011-06-10,390,389,6.32669196774572e-05,-0.010522501204275966,True,True,eligible_regular_session
2011-06-13,2011-06-13,2011-06-13,390,389,5.361235215919394e-05,-0.001147528224642942,True,True,eligible_regular_session
2011-06-14,2011-06-14,2011-06-14,390,389,2.8045199901923804e-05,0.005644476212533217,True,True,eligible_regular_session
2011-06-15,2011-06-15,2011-06-15,390,389,8.691250902056245e-05,-0.010364009353258858,True,True,eligible_regular_session
2011-06-16,2011-06-16,2011-06-16,390,389,8.64024497545426e-05,0.0014370881702596274,True,True,eligible_regular_session
2011-06-17,2011-06-17,2011-06-17,390,389,5.642881655954209e-05,-0.003172686170449513,True,True,eligible_regular_session
2011-06-20,2011-06-20,2011-06-20,390,389,3.7181285693318024e-05,0.007830856676083407,True,True,eligible_regular_session
2011-06-21,2011-06-21,2011-06-21,390,389,2.3039379714176837e-05,0.010032400151433302,True,True,eligible_regular_session
2011-06-22,2011-06-22,2011-06-22,390,389,3.8817493772974254e-05,-0.0032652267162637558,True,True,eligible_regular_session
2011-06-23,2011-06-23,2011-06-23,390,389,0.00011757337349463215,0.005741821983077,True,True,eligible_regular_session
2011-06-24,2011-06-24,2011-06-24,390,389,5.4516151990450354e-05,-0.010909712106396326,True,True,eligible_regular_session
2011-06-27,2011-06-27,2011-06-27,390,389,3.447241210635184e-05,0.008071043511225572,True,True,eligible_regular_session
